OBJECTID_1,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,Tract,Tract_Area,tract_t,Lat,Long,OBJECTID,Tract_1,ZIP,Population,CIscore,CIscoreP,Ozone,Ozone_Pctl,PM2_5,PM2_5_Pctl,Diesel_PM,Diesel_PM_Pctl,Pesticides,Pesticides_Pctl,Tox_Releases,Tox_Releases_Pctl,Traffic,Traffic_Pctl,Drinking_Water,DrinkingWaterPctl,Lead,Lead_Pctl,Cleanups,Cleanups_Pctl,GroundwaterThreats,GW_Threats_Pctl,Haz_Waste,Haz_Waste_Pctl,Imp_Water_Bodies,ImpWaterBodPctl,Solid_Waste,Solid_Waste_Pctl,Pollution,PollutionScore,Pollution_Pctl,Asthma,Asthma_Pctl,Low_Birth_Weight,LowBirthW_Pctl,Cardiovascular,Cardiovasc_Pctl,Education,Education_Pctl,Ling_Isol,Ling_Isol_Pctl,Poverty,Poverty_Pctl,Unemployment,Unemploy_Pctl,HousBurd,HousBurd_Pctl,PopChar,PopCharScore,PopCharP,Child_10,Pop_10_64,Elderly_65,Hispanic,White,African_American,Native_American,Asian_American,Pacific_Islander,Other_Multiple,County,ApproxLoc,DAC_category,OBJECTID_12,MHI_2019_5YR,Avg_hshld_size,HCD_Low_2021,HCD_Moderate_2021,State_MHI_2019,State_MHI_Percent,Income_Group,DAC_and_or_LIC,Shape__Area,Shape__Length
211,06,037,199202,06037199202,1992.02,Census Tract 1992.02,G5020,S,954422,0,+34.0812849,-118.2032927,6037199202,954420,6037199202,-435579.109547535,165807.616646416,2135,6037199202,90031,3155,45.21138347,82.22390318,0.05070407,63.60920971,12.16478122,87.39265713,0.058645223,21.34411948,0,0,1650.910258,75.23130783,1213.572277,69.25,488.7862335,59.71025353,83.26716909,92.18651544,3.6,34.24785368,8.25,41.42453927,0.26,44.72534745,14,93.36413272,2.7,60.11454754,57.31876664,6.998610021,86.74548849,52.37,59.28464606,5.53,65.17834231,8.72,18.83100698,33.1,83.57377879,13.1,71.67411016,34.8,61.54522613,10.7,88.67777199,24.4,78.46641318,62.27606259,6.460051829,69.1376702,9.3819,78.3518,12.2662,74.9287,10.6815,1.0143,0,11.9493,0,1.4263,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1515,"$67,257",3,"$85,150","$86,400",75235,89.40%,Low,Yes,954419.965545654,5578.41340139237
212,06,037,199300,06037199300,1993,Census Tract 1993,G5020,S,2550540,40785,+34.0941911,-118.2003961,6037199300,2591326,6037199300,-434314.212857714,166160.076279583,2176,6037199300,90031,4202,45.37377904,82.34997479,0.051214,64.85376478,11.8291691,70.57871811,0.113764526,41.49346609,0,0,1545.376688,73.83095774,1929.748024,85.875,488.7862335,59.71025353,65.44729765,73.49716446,20.25,82.19484882,7.5,39.44877968,0.22,38.7028458,8,72.15455691,5.25,76.74684994,59.76980247,7.297881009,90.4791537,44.64,48.34247258,5.59,66.6410059,7.7,11.50299103,30.4,80.66312326,11.5,67.19447828,36,63.24120603,10.5,88.07912546,29.3,89.37896071,59.93676763,6.217390908,65.54462935,6.3541,78.9148,14.7311,59.1623,25.9876,1.4041,0.4998,12.2323,0,0.7139,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1516,"$81,172",3,"$85,150","$86,400",75235,107.89%,Low,Yes,2591325.74830627,9640.45298843663
213,06,037,199400,06037199400,1994,Census Tract 1994,G5020,S,669970,27134,+34.0896162,-118.2093313,6037199400,697108,6037199400,-434704.651006667,165225.285319726,2175,6037199400,90031,4759,53.96958709,91.60363086,0.05070407,63.60920971,12.31141865,89.73242066,0.207516194,63.52209085,0,0,1593.690653,74.51862966,1511.705885,78.3125,488.7862335,59.71025353,80.06630756,89.3131695,28.6,87.98058977,11,49.82566827,0.085,11.07875579,8,72.15455691,2.15,53.44788087,61.52568627,7.512274072,92.75668948,51.17,58.16301097,7.11,90.89042853,8.37,16.02691924,42,91.43254872,28.5,94.93842198,49.9,81.62060302,9.7,84.98178032,20.4,64.46134347,69.25686288,7.184187714,79.26122037,9.1406,79.6386,11.2208,70.435,3.8664,4.4127,0,19.0586,0,2.2274,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1517,"$44,637",3,"$85,150","$86,400",75235,59.33%,Low,Yes,697108.172065735,5160.33405086574
214,06,037,199700,06037199700,1997,Census Tract 1997,G5020,S,937116,33464,+34.0678503,-118.2202429,6037199700,970583,6037199700,-437127.471725445,164274.209300601,1469,6037199700,90031,3063,63.8211687,97.40292486,0.04939042,59.68886123,13.26241232,94.71064095,0.640033066,94.15059116,0,0,1841.317281,77.53188297,2494.648197,92.4875,787.9403354,92.53153491,74.78742669,84.43604285,45.95,95.11011571,36.3,83.82865682,6.795,98.71608206,8,72.15455691,1.2,37.57159221,75.45348809,9.212855908,99.61418793,56.77,65.00498504,6.52,83.84654863,9.35,24.00299103,35,85.32017211,23.3,90.58059277,53.2,85.33919598,3.7,26.86100989,30.7,91.62230672,66.7814152,6.927403331,75.56732224,5.8766,78.126,15.9974,65.3608,17.6624,0.6856,0,14.9853,0.5877,0.7183,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1518,"$42,614",3,"$85,150","$86,400",75235,56.64%,Low,Yes,970582.991523743,4226.18634746323
215,06,037,199800,06037199800,1998,Census Tract 1998,G5020,S,651258,0,+34.0706563,-118.2103403,6037199800,651260,6037199800,-436770.248188427,165179.573526177,2179,6037199800,90031,5828,57.56070562,94.23852748,0.04978792,60.65961419,12.70430833,92.44555072,0.392601344,84.3434972,0,0,1776.504333,76.64416104,2114.074417,88.7,832.1871195,95.85362808,86.74344642,94.51795841,5.9,44.77416947,14.85,57.29702806,0.995,85.04301787,14,93.36413272,0,0,68.12892401,8.318528089,97.53578096,59.14,68.20787637,4.02,27.12342828,9.64,26.58275174,51.4,97.21589471,27.3,94.13993775,66.4,95.74120603,8.5,78.33159813,39.5,98.44106464,66.70597952,6.9195782,75.45385779,14.3445,70.9677,14.6877,62.3027,1.304,0.0172,0,36.3761,0,0,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1519,"$37,755",4,"$94,600","$96,000",75235,50.18%,Low,Yes,651259.636917114,3279.81125084166
216,06,037,199900,06037199900,1999,Census Tract 1999,G5020,S,443014,0,+34.0650794,-118.2115758,6037199900,443014,6037199900,-437390.930496677,165077.224446653,2177,6037199900,90031,2692,63.37978387,97.25163893,0.04939042,59.68886123,12.7350876,92.60734287,0.518305567,90.56627256,0,0,1861.887675,77.75693923,2434.411276,91.975,840.0405006,96.14087673,87.52688061,95.13547574,11,63.69914147,31.3,80.70728873,2.705,95.27465255,14,93.36413272,0,0,72.5255784,8.855358716,99.0914748,52.95,60.15702891,5.43,62.88170387,8.87,20.02741775,49.5,96.29207795,27.1,94.0316687,51.9,84.12060302,11.5,91.12441437,27.5,85.95690748,68.99692557,7.157223767,78.85779123,14.0045,71.2481,14.7474,82.3923,1.8945,1.5602,0,14.153,0,0,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1520,"$39,184",3,"$85,150","$86,400",75235,52.08%,Low,Yes,443014.05696106,3096.09970647007
217,06,111,002300,06111002300,23,Census Tract 23,G5020,S,3758660,16247,+34.2906641,-119.2996148,6111002300,3774907,6111002300,-412394.888947764,64947.0140287334,993,6111002300,93001,6534,45.72727673,82.90468986,0.04255413,26.84505289,8.675430202,28.96079652,0.147918198,50.72806472,5307.267113,96.96551724,46.82096607,17.57939485,729.0106742,38.575,558.7020271,65.54265018,69.57631285,78.65154379,21.8,83.4639791,48,89.60650838,1.275,88.64328259,6,58.69382612,1,35.71592211,57.39556957,7.007987644,86.90728065,53.83,61.21635095,5.24,58.55786502,9.71,27.24327019,39.7,89.72412048,13.9,74.09663013,45.8,77.19849246,6.3,60.56741281,25.9,82.40811153,62.9023911,6.525022453,70.05799294,12.1671,82.2467,5.5862,75.1148,22.6661,0.4132,0.2602,0.4438,0,1.1019,Ventura ,Unincorporated Ventura County area,CalEnviroScreen 4.0 Top 25%,7868,"$51,989",3,"$81,350","$106,700",75235,69.10%,Low,Yes,3774906.74769592,13988.0017502348
218,06,037,127104,06037127104,1271.04,Census Tract 1271.04,G5020,S,707824,0,+34.2051758,-118.4357986,6037127104,707824,6037127104,-422216.872467129,144126.346433575,1899,6037127104,91405,3821,63.14353066,97.13817448,0.06350576,91.05164904,11.68435272,65.77473553,0.301362759,76.62725576,0,0,840.4380088,61.1527882,1190.090765,68.3375,726.638249,83.12726364,61.62804845,68.09073724,41,93.82232176,7.5,39.44877968,0.28,46.80344143,4,43.78412432,0,0,57.7707386,7.053795708,87.38021157,109.67,94.8778664,5.88,72.85091096,20.85,89.93020937,22.5,69.19767148,20,86.56110434,63.1,93.75628141,10.8,89.18532015,33.3,94.82889734,86.29609193,8.951709587,97.42813918,12.9024,78.5135,8.5841,51.7142,37.608,2.8003,0,6.3858,0,1.4918,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1521,"$39,067",3,"$85,150","$86,400",75235,51.93%,Low,Yes,707824.146903992,3435.56848594438
219,06,037,127804,06037127804,1278.04,Census Tract 1278.04,G5020,S,638152,0,+34.1974925,-118.4618228,6037127804,638152,6037127804,-423108.425151238,141742.501600925,1895,6037127804,91405,4352,47.75952807,85.19919314,0.06236471,88.69943995,11.89473641,72.9807094,0.134104601,47.0192906,0,0,785.4750161,60.11502876,1437.980494,76.525,726.638249,83.12726364,62.08826632,68.56962823,4.6,41.09742441,0,0,0.195,32.03176704,0,0,0,0,46.29497615,5.652607392,60.39825762,109.64,94.81555334,6.08,76.8154991,20.84,89.81804586,17.3,60.3138446,16.4,80.18676411,41.2,70.84170854,8.5,78.33159813,29.1,89.08745247,81.4509865,8.449114675,93.96116994,10.9835,81.3189,7.6976,48.5983,30.8824,4.7794,0.5055,12.477,0,2.7574,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1522,"$53,792",3,"$85,150","$86,400",75235,71.50%,Low,Yes,638152.159873962,3195.49442293594
220,06,037,128102,06037128102,1281.02,Census Tract 1281.02,G5020,S,648808,0,+34.1902959,-118.4443506,6037128102,648808,6037128102,-423880.479585679,143365.522994845,1892,6037128102,91401,4625,45.94301194,83.14422592,0.06236471,88.69943995,11.74227149,67.69135034,0.084655255,31.49968886,0,0,881.7740174,61.99049762,1173.841277,67.6375,726.638249,83.12726364,54.96422372,58.70195337,37.1,92.44120941,0,0,0.135,23.71939113,0,0,0,0,46.02301452,5.619400931,59.61418793,76.93,83.26271186,6.94,89.27380036,17.36,77.7666999,29.3,79.4229309,17.2,81.70253079,54.7,86.85929648,3.6,25.23425299,38,97.76932826,78.81603596,8.175784662,91.38930913,11.0919,82.3784,6.5297,62.1189,20.8432,7.2649,0,8.1514,0,1.6216,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1523,"$46,699",3,"$85,150","$86,400",75235,62.07%,Low,Yes,648808.149139404,3222.0528974972
221,06,037,132001,06037132001,1320.01,Census Tract 1320.01,G5020,S,968647,0,+34.1920691,-118.5141950,6037132001,968650,6037132001,-423787.026121723,136926.253986364,1824,6037132001,91406,3463,51.24025125,89.13262733,0.06236471,88.69943995,13.41191039,95.37025513,0.157837898,53.1051649,12.08131009,61.75862069,660.1940053,57.00175044,1050.267274,61.15,726.638249,83.12726364,67.1900524,75.48834279,1,17.07726764,1,6.973269135,0.075,10.15221707,10,82.96934061,0.7,24.83390607,57.4421365,7.013673457,86.98195395,72,79.91026919,7.63,94.75237362,18.15,81.21884347,13.7,52.3158694,13.3,72.2560563,20,34.20854271,5.6,52.5247267,20.9,66.51457541,70.42889143,7.305765169,80.62279375,9.7603,79.0933,11.1464,31.9954,40.5429,4.4181,0,12.417,0,10.6266,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1524,"$83,039",3,"$85,150","$86,400",75235,110.37%,Low,Yes,968649.871829987,4016.54017342648
222,06,037,134001,06037134001,1340.01,Census Tract 1340.01,G5020,S,581333,2186,+34.2029146,-118.5917267,6037134001,583519,6037134001,-422817.885542683,129865.234306031,1818,6037134001,91303,3864,49.80094977,87.63237519,0.060311,82.47666459,11.84082938,70.96453018,0.140023855,48.56253889,0,0,521.0826721,52.40060015,1406.369996,75.575,726.638249,83.12726364,60.6661735,66.70447385,0.25,4.124673386,3,22.11522497,0.19,31.54202515,4,43.78412432,4,70.42382589,51.45024752,6.282065003,74.03858121,68.26,77.29312064,6.48,83.30767257,14.76,64.81804586,38.9,89.14198937,18.1,83.55663825,49.8,81.49497487,4.6,39.21134826,33.7,95.12040558,76.42234214,7.927480811,88.54009077,11.3872,79.9172,8.6957,73.6284,11.8789,0.2847,0,13.0176,0,1.1905,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1525,"$63,846",4,"$94,600","$96,000",75235,84.86%,Low,Yes,583519.26140213,3700.98802438777
223,06,037,208802,06037208802,2088.02,Census Tract 2088.02,G5020,S,211495,0,+34.0621454,-118.2786688,6037208802,211494,6037208802,-437830.980465027,158890.924295317,2233,6037208802,90057,3069,53.56488543,91.37670197,0.04756207,51.89794648,12.20870236,88.46297449,0.26026,71.74859988,0,0,1849.098653,77.63190798,766.5039872,41.7125,787.9403354,92.53153491,78.60821013,88.07813485,2.25,27.49160134,3,22.11522497,0.26,44.72534745,0,0,0,0,48.96077813,5.978101285,67.65401369,74.85,81.9666002,7.66,94.91916859,19.42,85.68045862,24.4,72.08301696,30.4,95.818108,50.2,82.13567839,10.1,86.75169183,29.3,89.37896071,86.37778349,8.960183657,97.49117499,12.2841,74.2587,13.4572,57.7387,13.2942,3.2258,0,22.8087,0,2.9326,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1526,"$34,079",2,"$75,700","$76,800",75235,45.30%,Low,Yes,211494.190834045,2346.84657010081
224,06,037,211921,06037211921,2119.21,Census Tract 2119.21,G5020,S,92665,0,+34.0672320,-118.2929020,6037211921,92665,6037211921,-437290.564850245,157567.085205919,2229,6037211921,90020,2521,46.60292965,83.95108422,0.04756207,51.89794648,12.12349272,85.92408214,0.481605324,89.13503423,0,0,1744.579671,76.31907977,1404.191128,75.5125,787.9403354,92.53153491,47.52019351,48.05293006,5.85,44.60619634,0.5,2.722895567,0.5,69.39774983,0,0,0.1,2.520045819,51.2308848,6.255280858,73.30429371,52.8,60.03240279,5.98,74.69848601,15.82,70.66301097,34.3,84.53556062,48.3,99.32331845,63.9,94.25879397,0,0,38,97.76932826,71.82101676,7.450173813,82.56429652,12.7727,79.9286,7.2987,42.1261,8.7267,3.5303,0.476,37.7231,0,7.4177,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1527,"$35,993",2,"$75,700","$76,800",75235,47.84%,Low,Yes,92665.1904220581,1265.60332010443
225,06,037,221303,06037221303,2213.03,Census Tract 2213.03,G5020,S,233968,0,+34.0453825,-118.3084384,6037221303,233966,6037221303,-439739.637816134,156176.452423766,2183,6037221303,90006,2806,42.48367337,78.65607665,0.04632538,46.9943995,12.08158891,83.16116988,0.142859236,49.40883634,0,0,2002.174337,79.23230808,1275.751133,71.5375,787.9403354,92.53153491,80.78511264,89.98109641,0.9,11.83277342,2.55,16.8686701,0.11,19.24553276,0,0,0,0,45.93370218,5.608495912,59.29060361,41.65,44.14257228,6.83,88.09340518,10.25,31.9666002,43.5,92.52088079,41.9,98.84964136,64.2,94.49748744,8.1,76.05413847,33.1,94.63878327,73.02318941,7.574878191,84.03933434,13.7562,77.263,8.9808,76.0513,6.985,3.9558,0,12.2951,0,0.7128,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1528,"$39,244",4,"$94,600","$96,000",75235,52.16%,Low,Yes,233966.486141205,1976.9546306529
226,06,037,201501,06037201501,2015.01,Census Tract 2015.01,G5020,S,888745,0,+34.0865745,-118.1646554,6037201501,888749,6037201501,-434924.130054602,169361.43282523,2219,6037201501,90032,5367,49.2319845,87.09026727,0.05219839,66.80771624,11.9405062,75.17112632,0.087338629,32.63223398,0,0,1548.247681,73.90597649,584.0486749,27.075,840.4038944,96.1533658,76.67087904,86.21298047,16.5,77.32362822,9.35,44.33006807,0.71,78.75579087,0,0,0,0,51.52383242,6.291049704,74.33727442,59.95,68.91824526,8.35,97.6777008,12.66,51.60767697,33.3,83.80156922,18,83.35363378,41.5,71.41959799,8.9,81.01249349,22.2,71.15335868,75.44133582,7.82571857,87.19112456,13.7134,72.8713,13.4153,82.765,9.3535,1.0248,0,6.335,0,0.5217,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1529,"$60,088",4,"$94,600","$96,000",75235,79.87%,Low,Yes,888748.815818787,4397.75792574051
227,06,037,201700,06037201700,2017,Census Tract 2017,G5020,S,1694749,0,+34.0674315,-118.1708887,6037201700,1694753,6037201700,-437058.414452879,168827.268990353,2122,6037201700,90032,5514,53.28251964,91.09934443,0.05116215,64.72930927,12.08423947,83.29807094,0.518726645,90.59116366,0,0,2124.610026,80.4076019,967.4899402,55.9875,788.0198114,92.54402398,65.75074642,73.90044108,22.9,84.39716312,21.35,69.91532459,5.15,97.86896095,0,0,1.25,38.99198167,64.53307126,7.879475183,95.48226509,52.24,59.14755733,5.96,74.39055684,11.12,38.80857428,22.9,69.77980258,10.2,62.66071187,37.7,65.70351759,12.4,93.0895367,22.8,73.40937896,65.18874284,6.762191442,73.24760464,9.8658,82.5354,7.5988,63.638,14.2365,5.4407,0,13.9645,0.1269,2.5934,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1530,"$64,769",3,"$85,150","$86,400",75235,86.09%,Low,Yes,1694752.90990448,6487.09094351986
228,06,037,203100,06037203100,2031,Census Tract 2031,G5020,S,657447,0,+34.0590790,-118.1964766,6037203100,657445,6037203100,-438030.043118733,166483.422449565,2222,6037203100,90033,4498,65.9873472,98.08371155,0.04939042,59.68886123,12.41775036,90.56627256,0.942065632,97.83447418,0,0,1883.244405,77.95698925,1663.608361,81.325,488.7862335,59.71025353,82.35529788,91.3547574,5.5,44.00895857,44.3,88.0126183,0.515,70.16545334,6,58.69382612,5.5,77.61741123,69.10293518,8.43745466,97.99626633,60.33,69.41674975,5.08,54.61893764,13.14,54.91026919,52.9,97.60820046,25.3,92.61063743,62.8,93.55527638,8.5,78.33159813,32.3,93.58681876,75.39357921,7.820764658,87.14069592,15.5625,74.6999,9.7377,94.731,0.8893,1.2895,0,2.112,0,0.9782,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1531,"$33,179",4,"$94,600","$96,000",75235,44.10%,Low,Yes,657445.09450531,3607.57753712834
229,06,037,203300,06037203300,2033,Census Tract 2033,G5020,S,1489010,2852,+34.0588723,-118.2077883,6037203300,1491865,6037203300,-437971.747963366,165576.89709023,2221,6037203300,90033,2000,77.3490968,99.87392839,0.04939042,59.68886123,12.57687534,91.57436217,1.052674887,98.40696951,0,0,1894.993347,78.08202051,2125.866346,88.825,798.8679924,93.56812789,74.6757328,84.3100189,16.8,77.69690183,47.55,89.40727212,2.09,92.79947055,13,91.87316254,0.5,22.08476518,74.4620515,9.091801698,99.45239577,65.53,74.85044865,6.16,78.35514498,13.45,57.12861416,52.1,97.32978993,28.4,94.87075382,71.7,97.95226131,11.9,91.94429984,28.3,87.4904943,82.01446122,8.507565318,94.4906707,7.7,84.5,7.8,75.55,2.85,10.45,0,6.7,0.25,4.2,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1532,"$39,750",3,"$85,150","$86,400",75235,52.83%,Low,Yes,1491864.5091095,4758.23693032273
230,06,037,203500,06037203500,2035,Census Tract 2035,G5020,S,1633659,23932,+34.0572260,-118.2185819,6037203500,1657596,6037203500,-438419.630283687,164313.497136293,2223,6037203500,90033,2907,73.08595817,99.47049924,0.04863521,56.96328563,12.84192716,93.06782825,0.955841034,97.89670193,0,0,1984.473328,79.06976744,3196.052323,96.7,761.1620823,86.58673661,89.22601962,96.1436673,78.65,98.65621501,39.85,85.90403453,5.08,97.85572469,7,66.73666527,0,0,73.81250823,9.012492593,99.34038581,81.13,85.73030907,6.02,75.55812163,16.94,75.68544367,33,83.44722855,22.4,89.61970497,65.4,95.23869347,3.9,29.41176471,29.1,89.08745247,78.17613015,8.10940563,90.53202219,11.6615,75.3698,12.9687,77.2274,4.8848,3.268,0,14.3447,0.2752,0,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1533,"$41,444",3,"$85,150","$86,400",75235,55.09%,Low,Yes,1657595.9018631,5728.41770685664
231,06,037,203600,06037203600,2036,Census Tract 2036,G5020,S,553402,0,+34.0513395,-118.2095139,6037203600,553404,6037203600,-438911.234798011,165296.300465302,2146,6037203600,90033,5276,57.90445938,94.4906707,0.04899293,57.77224642,12.63753163,92.05973864,0.888584713,97.43621655,0,0,2037.585388,79.74493623,2936.037088,95.55,488.7862335,59.71025353,88.80571075,95.95463138,5.4,43.52370287,3.55,23.49327578,0.415,62.59430841,7,66.73666527,0,0,61.27553205,7.481730292,92.44555072,81.34,85.83000997,5.41,62.39414935,16.99,75.99700897,50.6,96.77296887,26.6,93.5985925,56.1,88.31658291,2.6,11.86881832,25.6,81.83776933,74.60966791,7.739447576,86.22037317,13.5898,77.6914,8.7187,95.9629,1.7058,0.9098,0.3601,1.0614,0,0,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1534,"$49,922",4,"$94,600","$96,000",75235,66.35%,Low,Yes,553404.063476563,3255.92871840823
232,06,037,203720,06037203720,2037.20,Census Tract 2037.20,G5020,S,321042,0,+34.0468935,-118.2031501,6037203720,321041,6037203720,-439393.21446001,165893.078093884,2262,6037203720,90033,4072,45.8128658,83.03076147,0.04899293,57.77224642,12.41048715,90.5040448,0.29520228,75.86807716,0,0,2102.036662,80.20755189,875.3541577,49.5125,488.7862335,59.71025353,95.7233811,99.63453056,1.7,21.08995894,0.3,2.108583762,0.11,19.24553276,7,66.73666527,0,0,50.04614975,6.110624943,70.46670815,67.4,76.65752742,4.4,35.84808827,14.43,62.96111665,51.4,97.21589471,22.5,89.71444038,66.5,95.8040201,6.1,58.35502343,29.2,89.21419518,72.27481277,7.497247209,83.13161876,16.5521,75.4175,8.0305,97.7407,1.5226,0,0,0.5403,0,0.1965,Los Angeles,Los Angeles,CalEnviroScreen 4.0 Top 25%,1535,"$37,917",4,"$94,600","$96,000",75235,50.40%,Low,Yes,321041.030052185,2427.94752773916
233,06,059,099801,06059099801,998.01,Census Tract 998.01,G5020,S,1492003,0,+33.7657540,-117.9907018,6059099801,1492004,6059099801,-470173.868335326,186165.241103898,99,6059099801,92683,5742,40.1623926,75.25214322,0.04435661,37.57311761,11.56686863,62.5513379,0.327985357,79.17859365,1.787066981,46.75862069,4869.12321,92.23555889,2196.946644,89.7875,442.1454243,53.14100162,69.58703118,78.66414619,0.7,9.593131766,28.55,78.3994687,0.555,72.70681668,0,0,1,35.71592211,58.085179,7.092188818,87.8780336,34.38,32.26570289,4.86,48.53733641,11.9,45.20189432,29,78.92938497,17.6,82.47394776,37.2,64.89949749,4.5,37.71473191,22.4,71.88846641,54.59142512,5.662905153,56.99697428,8.8819,75.4789,15.6392,35.1445,15.5521,1.2191,0.7663,46.9,0,0.418,Orange ,Westminster,CalEnviroScreen 4.0 Top 25%,4068,"$61,392",3,"$96,800","$115,250",75235,81.60%,Low,Yes,1492003.86514282,6358.09117072875
234,06,059,099802,06059099802,998.02,Census Tract 998.02,G5020,S,993944,0,+33.7573411,-117.9939643,6059099802,993943,6059099802,-471112.9863501,185882.746605777,69,6059099802,92683,5472,50.7351547,88.60312658,0.04435661,37.57311761,11.50758339,60.99564406,0.244838284,69.29682638,0.89111199,42.13793103,4720.909994,91.83545886,1585.613766,79.825,360.3298142,37.08005495,70.76903181,80.10081916,6,46.0806271,3,22.11522497,0.865,82.80608868,0,0,4,70.42382589,56.33212211,6.878140921,85.01555694,40.9,42.94616152,6.09,77.04644598,14.16,61.36590229,25.5,74.17109593,28.1,94.62714846,57.9,90.05025126,5.7,53.8912025,35,96.08365019,71.10875313,7.376288925,81.55572365,7.9313,71.6374,20.4313,42.818,12.7924,1.2061,0,41.6849,0.2558,1.2427,Orange ,Westminster,CalEnviroScreen 4.0 Top 25%,4069,"$35,530",3,"$96,800","$115,250",75235,47.23%,Low,Yes,993943.20880127,4187.74927009956
235,06,037,575801,06037575801,5758.01,Census Tract 5758.01,G5020,S,384509,51710,+33.7794168,-118.2013699,6037575801,436217,6037575801,-469082.545029064,166532.973519957,1989,6037575801,90813,2254,67.05574374,98.43671205,0.03975537,20.84629745,11.70661336,66.59614188,1.254074955,98.99191039,0,0,13584.90007,98.66216554,696.6015045,35.85,339.0441176,34.7321094,92.09271148,98.13484562,0,0,70.3,94.33836958,0.93,84.03706155,20,98.4250315,2,52.89805269,59.79769021,7.301286097,90.51649035,104.11,93.79361914,7.38,93.05876315,22.57,94.31704885,41.8,91.26803341,11.1,65.97645148,62.6,93.3919598,6.9,66.60593441,44.7,99.50570342,88.53638011,9.184100287,98.68885527,18.0568,79.6362,2.307,74.4898,11.9787,10.7808,0,2.6619,0,0.0887,Los Angeles,Long Beach,CalEnviroScreen 4.0 Top 25%,1536,"$36,573",3,"$85,150","$86,400",75235,48.61%,Low,Yes,436217.450973511,2625.7576973145
236,06,037,554600,06037554600,5546,Census Tract 5546,G5020,S,1056583,0,+33.8836452,-118.0892922,6037554600,1056583,6037554600,-457291.187961803,176768.453607459,1956,6037554600,90650,4173,31.86849805,62.14069592,0.04490202,39.98755445,11.92696003,74.41194773,0.190627682,60.33602987,0,0,4487.56661,91.19779945,1378.990944,74.8125,560.0494123,65.6675409,72.79312836,82.21802142,0.1,2.071668533,14.25,56.3340528,0.355,56.69093316,0,0,1,35.71592211,50.77345459,6.199428721,72.25886745,31.74,28.26520439,4.52,39.19681807,12.01,46.17397807,15,55.34042015,15.8,78.99580457,23.9,42.4120603,7,67.47787611,19.8,61.9391635,49.55586588,5.14055399,49.60917801,8.9145,76.7793,14.3063,46.1538,12.1735,2.2526,0.1198,37.3353,0,1.965,Los Angeles,Norwalk,CalEnviroScreen 3.0 Disadvantaged Communities Only,1537,"$76,350",3,"$85,150","$86,400",75235,101.48%,Low,Yes,1056583.50405121,4437.02754097541
